CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
16803,65,1,332.3,3,1,2,6,0,New / Promising
16804,23,3,536.99,4,2,2,8,0,New / Promising
16805,174,4,1082.24,2,3,3,8,1,At Risk
16806,103,4,775.54,2,3,2,7,1,At Risk
16807,143,8,2064.88,2,4,3,9,1,At Risk
16808,99,2,288.42,2,2,1,5,0,New / Promising
16809,23,10,1725.48,4,4,3,11,1,At Risk
16810,192,4,786.14,2,3,2,7,1,At Risk
16811,5,2,547.07,4,2,2,8,0,New / Promising
16812,361,5,2216.8,2,3,4,9,1,At Risk
16813,8,10,1692.98,4,4,3,11,1,At Risk
16814,14,37,12481.31,4,4,4,12,3,Champions
16815,454,2,410.97,1,2,2,5,2,Lost
16816,103,4,417.06,2,3,2,7,0,New / Promising
16817,3,18,2594.55,4,4,4,12,3,Champions
16818,11,13,3317.9700000000003,4,4,4,12,3,Champions
16819,465,2,182.59,1,2,1,4,2,Lost
16820,96,1,497.61,2,1,2,5,0,New / Promising
16821,382,1,113.35,1,1,1,3,2,Lost
16822,664,3,144.84,1,2,1,4,2,Lost
16823,227,8,2253.14,2,4,4,10,1,At Risk
16824,16,3,686.24,4,2,2,8,0,New / Promising
16825,39,5,1826.89,3,3,3,9,1,At Risk
16826,51,1,341.7,3,1,2,6,0,New / Promising
16827,393,5,387.18,1,3,2,6,2,Lost
16828,112,1,113.5,2,1,1,4,0,New / Promising
16829,157,2,513.32,2,2,2,6,0,New / Promising
16830,39,5,1183.7,3,3,3,9,1,At Risk
16831,565,1,91.8,1,1,1,3,2,Lost
16832,184,5,417.61,2,3,2,7,1,At Risk
16833,1,6,2409.04,4,3,4,11,1,At Risk
16834,228,2,898.96,2,2,3,7,0,New / Promising
16835,128,10,1471.51,2,4,3,9,1,At Risk
16836,40,4,782.37,3,3,2,8,1,At Risk
16837,31,12,3167.73,3,4,4,11,3,Champions
16838,197,6,1126.66,2,3,3,8,1,At Risk
16839,9,51,20972.77,4,4,4,12,3,Champions
16840,603,3,126.71,1,2,1,4,2,Lost
16841,37,14,3841.16,3,4,4,11,3,Champions
16842,64,4,1260.44,3,3,3,9,1,At Risk
16843,43,38,19528.78,3,4,4,11,3,Champions
16844,563,2,614.34,1,2,2,5,2,Lost
16845,618,1,253.88,1,1,1,3,2,Lost
16846,50,3,842.41,3,2,2,7,1,At Risk
16847,43,2,614.89,3,2,2,7,0,New / Promising
16848,53,4,1411.62,3,3,3,9,1,At Risk
16849,187,1,124.57,2,1,1,4,0,New / Promising
16850,334,1,332.41,2,1,2,5,2,Lost
16851,4,3,342.45,4,2,2,8,0,New / Promising
16852,10,2,144.91,4,2,1,7,0,New / Promising
16853,731,1,-67.5,1,1,1,3,2,Lost
16854,417,2,1408.96,1,2,3,6,2,Lost
16855,24,2,328.40000000000003,4,2,1,7,0,New / Promising
16856,15,3,358.49,4,2,2,8,0,New / Promising
16857,443,1,352.8,1,1,2,4,2,Lost
16858,366,16,4431.63,2,4,4,10,3,Champions
16859,106,10,1657.74,2,4,3,9,1,At Risk
16860,453,4,1593.67,1,3,3,7,2,Lost
16861,60,6,911.19,3,3,3,9,1,At Risk
16862,547,4,662.33,1,3,2,6,2,Lost
16863,29,5,977.07,3,3,3,9,1,At Risk
16864,434,2,409.25,1,2,2,5,2,Lost
16865,402,1,130.95,1,1,1,3,2,Lost
16866,141,3,207.74,2,2,1,5,0,New / Promising
16867,690,1,76.74000000000001,1,1,1,3,2,Lost
16868,394,3,393.39,1,2,2,5,2,Lost
16869,23,5,805.62,4,3,2,9,1,At Risk
16870,469,1,450.16,1,1,2,4,2,Lost
16871,22,7,2761.4900000000002,4,3,4,11,1,At Risk
16872,77,6,1213.13,3,3,3,9,1,At Risk
16873,5,17,14547.03,4,4,4,12,3,Champions
16874,379,1,217.74,2,1,1,4,2,Lost
16875,64,20,4053.2000000000003,3,4,4,11,3,Champions
16876,404,1,136.01,1,1,1,3,2,Lost
16877,12,6,853.72,4,3,3,10,1,At Risk
16878,25,2,0.0,4,2,1,7,0,New / Promising
16880,31,8,1840.86,3,4,3,10,1,At Risk
16881,67,1,432.0,3,1,2,6,0,New / Promising
16882,67,3,705.12,3,2,2,7,0,New / Promising
16883,187,20,2386.64,2,4,4,10,3,Champions
16884,38,4,1073.92,3,3,3,9,1,At Risk
16885,15,4,709.49,4,3,2,9,1,At Risk
16886,445,2,0.0,1,2,1,4,2,Lost
16887,35,3,660.72,3,2,2,7,0,New / Promising
16888,401,3,437.15,1,2,2,5,2,Lost
16889,195,6,2530.9,2,3,4,9,1,At Risk
16890,477,3,277.91,1,2,1,4,2,Lost
16891,2,11,2056.82,4,4,3,11,1,At Risk
16892,1,9,733.4,4,4,2,10,1,At Risk
16893,367,2,401.35,2,2,2,6,2,Lost
16894,502,5,1282.36,1,3,3,7,2,Lost
16895,65,5,1121.42,3,3,3,9,1,At Risk
16896,555,1,103.95,1,1,1,3,2,Lost
16897,299,3,213.03,2,2,1,5,0,New / Promising
16898,26,6,887.67,3,3,3,9,1,At Risk
16899,8,8,1721.02,4,4,3,11,1,At Risk
16900,12,4,869.2,4,3,3,10,1,At Risk
16901,729,1,204.26,1,1,1,3,2,Lost
16902,116,1,1706.88,2,1,3,6,0,New / Promising
16903,29,4,1029.98,3,3,3,9,1,At Risk
16904,4,20,5113.57,4,4,4,12,3,Champions
16905,5,20,5002.0,4,4,4,12,3,Champions
16906,82,7,1447.95,3,3,3,9,1,At Risk
16907,29,9,1707.9,3,4,3,10,1,At Risk
16908,722,2,153.59,1,2,1,4,2,Lost
16909,64,2,364.14,3,2,2,7,0,New / Promising
16910,4,8,1510.06,4,4,3,11,1,At Risk
16911,627,3,251.35,1,2,1,4,2,Lost
16912,23,18,4440.66,4,4,4,12,3,Champions
16913,290,3,423.91,2,2,2,6,0,New / Promising
16914,36,1,208.46,3,1,1,5,0,New / Promising
16915,9,11,1543.18,4,4,3,11,1,At Risk
16916,24,4,1117.5,4,3,3,10,1,At Risk
16917,277,3,1848.88,2,2,3,7,1,At Risk
16918,50,19,3138.06,3,4,4,11,3,Champions
16919,156,28,5053.81,2,4,4,10,3,Champions
16920,411,1,355.45,1,1,2,4,2,Lost
16921,61,3,446.67,3,2,2,7,0,New / Promising
16922,573,1,611.08,1,1,2,4,2,Lost
16923,12,41,12793.380000000001,4,4,4,12,3,Champions
16924,21,4,739.5,4,3,2,9,1,At Risk
16925,540,1,125.65,1,1,1,3,2,Lost
16926,371,6,1410.4,2,3,3,8,1,At Risk
16927,116,3,543.05,2,2,2,6,0,New / Promising
16928,80,30,3894.13,3,4,4,11,3,Champions
16929,4,7,1295.39,4,3,3,10,1,At Risk
16930,26,3,380.55,3,2,2,7,0,New / Promising
16931,5,23,5233.62,4,4,4,12,3,Champions
16932,53,3,440.71,3,2,2,7,0,New / Promising
16933,1,16,3099.6,4,4,4,12,3,Champions
16934,55,7,2090.7400000000002,3,3,3,9,1,At Risk
16935,382,3,535.1,1,2,2,5,2,Lost
16936,26,2,551.17,3,2,2,7,0,New / Promising
16937,499,1,202.1,1,1,1,3,2,Lost
16938,9,10,6209.93,4,4,4,12,3,Champions
16939,489,3,449.0,1,2,2,5,2,Lost
16940,52,11,6245.41,3,4,4,11,3,Champions
16941,612,1,33.0,1,1,1,3,2,Lost
16942,13,10,1894.1100000000001,4,4,3,11,1,At Risk
16943,212,3,816.73,2,2,2,6,0,New / Promising
16944,610,1,101.36,1,1,1,3,2,Lost
16945,22,35,8530.66,4,4,4,12,3,Champions
16946,383,6,1199.54,1,3,3,7,1,At Risk
16947,236,7,906.3100000000001,2,3,3,8,1,At Risk
16948,139,7,868.77,2,3,3,8,1,At Risk
16949,4,7,1161.27,4,3,3,10,1,At Risk
16950,57,11,3725.19,3,4,4,11,3,Champions
16951,123,4,1262.75,2,3,3,8,1,At Risk
16952,109,5,798.78,2,3,2,7,1,At Risk
16953,30,1,20.8,3,1,1,5,0,New / Promising
16954,1,21,6037.33,4,4,4,12,3,Champions
16955,185,9,1261.16,2,4,3,9,1,At Risk
16956,9,2,292.34,4,2,1,7,0,New / Promising
16957,239,2,416.64,2,2,2,6,0,New / Promising
16958,435,1,809.44,1,1,2,4,2,Lost
16959,87,1,117.35000000000001,3,1,1,5,0,New / Promising
16960,39,9,2020.03,3,4,3,10,1,At Risk
16961,116,6,773.01,2,3,2,7,1,At Risk
16962,410,1,251.04,1,1,1,3,2,Lost
16963,187,1,110.55000000000001,2,1,1,4,0,New / Promising
16964,733,2,207.85,1,2,1,4,2,Lost
16965,227,1,192.07,2,1,1,4,0,New / Promising
16966,8,9,2148.97,4,4,3,11,1,At Risk
16967,189,1,319.02,2,1,1,4,0,New / Promising
16968,4,2,439.43,4,2,2,8,0,New / Promising
16969,39,3,650.41,3,2,2,7,0,New / Promising
16970,626,1,71.4,1,1,1,3,2,Lost
16971,38,1,357.21,3,1,2,6,0,New / Promising
16972,383,2,786.25,1,2,2,5,2,Lost
16973,386,1,127.0,1,1,1,3,2,Lost
16974,523,2,365.5,1,2,2,5,2,Lost
16975,414,5,902.4200000000001,1,3,3,7,2,Lost
16976,267,1,251.51999999999998,2,1,1,4,0,New / Promising
16977,395,4,496.0,1,3,2,6,2,Lost
16978,78,3,768.88,3,2,2,7,0,New / Promising
16979,4,12,2787.09,4,4,4,12,3,Champions
16980,255,3,1473.33,2,2,3,7,1,At Risk
16982,61,1,384.06,3,1,2,6,0,New / Promising
16983,13,12,3699.17,4,4,4,12,3,Champions
16984,78,18,10610.67,3,4,4,11,3,Champions
16985,17,26,10545.76,4,4,4,12,3,Champions
16986,30,11,4888.75,3,4,4,11,3,Champions
16987,3,12,2502.05,4,4,4,12,1,At Risk
16988,5,2,382.67,4,2,2,8,0,New / Promising
16989,7,6,1133.25,4,3,3,10,1,At Risk
16990,219,2,344.0,2,2,2,6,0,New / Promising
16991,421,1,1041.21,1,1,3,5,2,Lost
16992,11,15,5460.1,4,4,4,12,3,Champions
16993,463,3,1688.15,1,2,3,6,2,Lost
16995,372,1,-2.5,2,1,1,4,2,Lost
16996,30,13,2044.16,3,4,3,10,1,At Risk
16997,288,3,702.0,2,2,2,6,0,New / Promising
16998,150,6,394.5,2,3,2,7,1,At Risk
16999,23,2,484.82,4,2,2,8,0,New / Promising
17000,396,2,406.3,1,2,2,5,2,Lost
17001,1,19,6640.8,4,4,4,12,3,Champions
17002,73,8,2565.6,3,4,4,11,1,At Risk
17003,402,4,830.16,1,3,2,6,2,Lost
17004,46,4,2425.16,3,3,4,10,1,At Risk
17005,471,3,732.41,1,2,2,5,2,Lost
17006,5,8,1636.32,4,4,3,11,1,At Risk
17007,51,8,1107.6000000000001,3,4,3,10,1,At Risk
17008,429,1,81.36,1,1,1,3,2,Lost
17009,551,1,242.06,1,1,1,3,2,Lost
17010,17,2,185.46,4,2,1,7,0,New / Promising
17011,30,4,536.7,3,3,2,8,0,New / Promising
17012,725,1,384.16,1,1,2,4,2,Lost
17014,8,4,565.58,4,3,2,9,1,At Risk
17015,29,3,1842.56,3,2,3,8,1,At Risk
17016,577,1,552.4,1,1,2,4,2,Lost
17017,3,40,13931.11,4,4,4,12,3,Champions
17018,41,6,2287.7,3,3,4,10,1,At Risk
17019,11,13,3936.2,4,4,4,12,3,Champions
17020,542,2,935.62,1,2,3,6,2,Lost
17021,442,6,1182.22,1,3,3,7,2,Lost
17022,31,2,260.0,3,2,1,6,0,New / Promising
17023,417,3,800.1800000000001,1,2,2,5,2,Lost
17024,45,3,95.85,3,2,1,6,0,New / Promising
17025,61,5,1510.64,3,3,3,9,1,At Risk
17026,185,3,208.98000000000002,2,2,1,5,0,New / Promising
17027,79,10,1285.41,3,4,3,10,1,At Risk
17028,581,3,1593.83,1,2,3,6,2,Lost
17029,111,7,2137.3,2,3,3,8,1,At Risk
17030,64,1,146.87,3,1,1,5,0,New / Promising
17031,12,6,2773.85,4,3,4,11,1,At Risk
17032,603,7,2836.9700000000003,1,3,4,8,2,Lost
17033,86,4,1332.79,3,3,3,9,1,At Risk
17034,16,7,1239.32,4,3,3,10,1,At Risk
17035,246,5,568.39,2,3,2,7,1,At Risk
17036,383,1,176.9,1,1,1,3,2,Lost
17037,78,2,1253.22,3,2,3,8,0,New / Promising
17038,30,2,743.17,3,2,2,7,0,New / Promising
17039,604,1,1954.99,1,1,3,5,2,Lost
17040,138,2,463.25,2,2,2,6,0,New / Promising
17041,27,7,1670.48,3,3,3,9,1,At Risk
17042,3,5,1044.38,4,3,3,10,1,At Risk
17043,32,8,2616.55,3,4,4,11,1,At Risk
17044,9,16,11867.6,4,4,4,12,3,Champions
17045,113,5,827.6800000000001,2,3,2,7,1,At Risk
17046,157,5,1906.07,2,3,3,8,1,At Risk
17047,85,6,2289.23,3,3,4,10,1,At Risk
17048,115,11,1991.45,2,4,3,9,1,At Risk
17049,3,25,9593.78,4,4,4,12,3,Champions
17050,96,12,4391.66,2,4,4,10,3,Champions
17051,194,4,714.39,2,3,2,7,1,At Risk
17052,28,1,413.75,3,1,2,6,0,New / Promising
17053,129,2,496.38,2,2,2,6,0,New / Promising
17054,28,6,1353.83,3,3,3,9,1,At Risk
17055,446,1,239.55,1,1,1,3,2,Lost
17056,738,1,128.60000000000002,1,1,1,3,2,Lost
17057,596,1,288.79,1,1,1,3,2,Lost
17058,82,3,1179.89,3,2,3,8,1,At Risk
17059,30,10,5584.83,3,4,4,11,3,Champions
17060,266,1,234.24,2,1,1,4,0,New / Promising
17061,74,12,5116.13,3,4,4,11,3,Champions
17062,314,7,1194.24,2,3,3,8,1,At Risk
17063,9,23,3576.88,4,4,4,12,3,Champions
17064,59,3,859.35,3,2,3,8,1,At Risk
17065,638,2,194.7,1,2,1,4,2,Lost
17066,726,1,228.34,1,1,1,3,2,Lost
17067,725,3,454.54,1,2,2,5,2,Lost
17068,12,49,9112.68,4,4,4,12,3,Champions
17069,28,21,5718.4,3,4,4,11,3,Champions
17070,114,2,445.32,2,2,2,6,0,New / Promising
17071,9,20,3738.4500000000003,4,4,4,12,3,Champions
17072,625,1,282.05,1,1,1,3,2,Lost
17073,18,4,1444.84,4,3,3,10,1,At Risk
17074,563,1,203.05,1,1,1,3,2,Lost
17075,18,11,2221.38,4,4,4,12,1,At Risk
17076,36,6,1242.75,3,3,3,9,1,At Risk
17077,578,1,306.0,1,1,1,3,2,Lost
17078,36,2,375.86,3,2,2,7,0,New / Promising
17079,78,1,118.80000000000001,3,1,1,5,0,New / Promising
17080,22,8,955.41,4,4,3,11,1,At Risk
17081,25,6,964.39,4,3,3,10,1,At Risk
17082,33,6,4732.03,3,3,4,10,1,At Risk
17083,109,11,4035.08,2,4,4,10,3,Champions
17084,35,4,5199.72,3,3,4,10,1,At Risk
17085,123,32,7749.01,2,4,4,10,3,Champions
17086,7,6,2050.08,4,3,3,10,1,At Risk
17087,738,1,221.53,1,1,1,3,2,Lost
17088,28,4,1991.01,3,3,3,9,1,At Risk
17089,386,1,128.45,1,1,1,3,2,Lost
17090,4,15,3055.94,4,4,4,12,3,Champions
17091,3,23,7777.5,4,4,4,12,3,Champions
17092,50,14,5563.31,3,4,4,11,3,Champions
17093,593,1,235.88,1,1,1,3,2,Lost
17094,318,3,370.40000000000003,2,2,2,6,2,Lost
17095,22,11,2520.75,4,4,4,12,1,At Risk
17096,9,17,3690.83,4,4,4,12,3,Champions
17097,2,10,1323.95,4,4,3,11,1,At Risk
17098,382,3,591.07,1,2,2,5,2,Lost
17099,533,1,582.17,1,1,2,4,2,Lost
17100,18,2,971.74,4,2,3,9,0,New / Promising
17101,10,7,2507.05,4,3,4,11,1,At Risk
17102,262,1,25.5,2,1,1,4,0,New / Promising
17103,722,1,424.3,1,1,2,4,2,Lost
17104,424,1,474.03000000000003,1,1,2,4,2,Lost
17105,159,2,665.78,2,2,2,6,0,New / Promising
17106,389,1,491.23,1,1,2,4,2,Lost
17107,33,13,15616.82,3,4,4,11,3,Champions
17108,664,1,174.95,1,1,1,3,2,Lost
17109,29,10,1280.1,3,4,3,10,1,At Risk
17110,165,3,510.7,2,2,2,6,0,New / Promising
17111,47,2,476.58,3,2,2,7,0,New / Promising
17112,503,1,205.17000000000002,1,1,1,3,2,Lost
17113,505,8,2109.16,1,4,3,8,2,Lost
17114,6,10,747.22,4,4,2,10,1,At Risk
17115,8,13,2616.29,4,4,4,12,3,Champions
17116,648,1,389.78,1,1,2,4,2,Lost
17117,288,1,116.2,2,1,1,4,0,New / Promising
17118,318,1,157.02,2,1,1,4,2,Lost
17119,3,3,593.61,4,2,2,8,0,New / Promising
17120,233,1,307.46,2,1,1,4,0,New / Promising
17121,403,1,314.74,1,1,1,3,2,Lost
17122,119,4,570.5,2,3,2,7,1,At Risk
17123,162,3,966.6700000000001,2,2,3,7,1,At Risk
17124,185,1,298.89,2,1,1,4,0,New / Promising
17125,50,1,259.35,3,1,1,5,0,New / Promising
17126,152,11,2050.04,2,4,3,9,1,At Risk
17127,429,5,1155.0300000000002,1,3,3,7,2,Lost
17128,335,1,157.09,2,1,1,4,2,Lost
17129,520,1,31.85,1,1,1,3,2,Lost
17130,682,1,-18.38,1,1,1,3,2,Lost
17131,5,5,2463.17,4,3,4,11,1,At Risk
17132,452,2,1272.8,1,2,3,6,2,Lost
17133,16,13,12972.09,4,4,4,12,3,Champions
17134,107,3,637.1,2,2,2,6,0,New / Promising
17135,16,11,1937.44,4,4,3,11,1,At Risk
17136,662,1,231.68,1,1,1,3,2,Lost
17137,416,6,1133.63,1,3,3,7,2,Lost
17138,276,7,4417.27,2,3,4,9,1,At Risk
17139,16,29,19491.61,4,4,4,12,3,Champions
17140,247,1,465.32,2,1,2,5,0,New / Promising
17141,418,4,754.33,1,3,2,6,2,Lost
17142,239,4,1283.75,2,3,3,8,1,At Risk
17143,417,2,924.11,1,2,3,6,2,Lost
17144,1,2,984.57,4,2,3,9,0,New / Promising
17145,465,7,3014.64,1,3,4,8,1,At Risk
17146,106,16,5795.99,2,4,4,10,3,Champions
17147,23,16,3069.15,4,4,4,12,3,Champions
17148,52,1,124.88,3,1,1,5,0,New / Promising
17149,451,1,143.10000000000002,1,1,1,3,2,Lost
17150,377,6,1375.65,2,3,3,8,1,At Risk
17151,735,1,231.90000000000003,1,1,1,3,2,Lost
17152,195,5,1830.5,2,3,3,8,1,At Risk
17153,24,1,213.78,4,1,1,6,0,New / Promising
17154,75,1,329.34,3,1,1,5,0,New / Promising
17155,18,7,892.46,4,3,3,10,1,At Risk
17156,484,2,572.07,1,2,2,5,2,Lost
17157,8,20,5139.45,4,4,4,12,3,Champions
17158,32,6,1962.3,3,3,3,9,1,At Risk
17159,22,6,2095.44,4,3,3,10,1,At Risk
17160,31,18,10201.36,3,4,4,11,3,Champions
17161,444,1,856.01,1,1,3,5,2,Lost
17162,29,11,1707.21,3,4,3,10,1,At Risk
17163,22,4,699.78,4,3,2,9,1,At Risk
17164,33,8,2466.4,3,4,4,11,1,At Risk
17165,284,8,1783.63,2,4,3,9,1,At Risk
17166,39,3,189.49,3,2,1,6,0,New / Promising
17167,380,3,867.11,1,2,3,6,2,Lost
17168,499,1,400.2,1,1,2,4,2,Lost
17169,50,6,1129.88,3,3,3,9,1,At Risk
17170,374,3,118.98,2,2,1,5,2,Lost
17171,289,2,384.59000000000003,2,2,2,6,0,New / Promising
17172,79,5,915.49,3,3,3,9,1,At Risk
17173,5,9,3755.65,4,4,4,12,1,At Risk
17174,218,1,59.9,2,1,1,4,0,New / Promising
17175,44,5,1430.94,3,3,3,9,1,At Risk
17176,202,3,902.3199999999999,2,2,3,7,1,At Risk
17177,505,1,119.5,1,1,1,3,2,Lost
17178,731,1,436.71000000000004,1,1,2,4,2,Lost
17179,178,6,1507.26,2,3,3,8,1,At Risk
17180,56,14,2236.33,3,4,4,11,3,Champions
17181,57,3,465.37,3,2,2,7,0,New / Promising
17182,423,2,321.3,1,2,1,4,2,Lost
17183,8,8,3286.91,4,4,4,12,1,At Risk
17184,569,2,198.41000000000003,1,2,1,4,2,Lost
17185,592,3,229.46,1,2,1,4,2,Lost
17186,47,2,144.0,3,2,1,6,0,New / Promising
17187,227,2,467.71,2,2,2,6,0,New / Promising
17188,11,17,4361.83,4,4,4,12,3,Champions
17189,106,5,957.63,2,3,3,8,1,At Risk
17190,59,8,1546.2,3,4,3,10,1,At Risk
17191,28,16,4810.55,3,4,4,11,3,Champions
17192,536,1,77.83,1,1,1,3,2,Lost
17193,36,12,2254.6,3,4,4,11,1,At Risk
17194,361,2,776.66,2,2,2,6,2,Lost
17195,655,1,562.98,1,1,2,4,2,Lost
17196,428,1,352.9,1,1,2,4,2,Lost
17197,30,1,1013.01,3,1,3,7,0,New / Promising
17198,24,3,1213.88,4,2,3,9,1,At Risk
17199,582,1,145.12,1,1,1,3,2,Lost
17200,387,4,356.71,1,3,2,6,2,Lost
17201,54,5,1215.94,3,3,3,9,1,At Risk
17202,421,1,160.65,1,1,1,3,2,Lost
17203,36,10,5575.88,3,4,4,11,3,Champions
17204,169,15,5263.6900000000005,2,4,4,10,3,Champions
17205,54,3,999.35,3,2,3,8,1,At Risk
17206,53,1,204.24,3,1,1,5,0,New / Promising
17207,652,1,302.37,1,1,1,3,2,Lost
17208,396,1,115.35,1,1,1,3,2,Lost
17209,649,3,611.6,1,2,2,5,2,Lost
17210,393,1,253.37,1,1,1,3,2,Lost
17211,27,15,4002.1,3,4,4,11,3,Champions
17212,253,3,794.41,2,2,2,6,0,New / Promising
17213,40,20,5078.93,3,4,4,11,3,Champions
17214,60,7,984.12,3,3,3,9,1,At Risk
17215,464,1,186.15,1,1,1,3,2,Lost
17216,554,1,65.05,1,1,1,3,2,Lost
17217,234,2,218.0,2,2,1,5,0,New / Promising
17218,4,18,4190.68,4,4,4,12,3,Champions
17219,32,2,259.13,3,2,1,6,0,New / Promising
17220,24,21,4475.85,4,4,4,12,3,Champions
17221,7,5,978.52,4,3,3,10,1,At Risk
17222,65,6,1589.1100000000001,3,3,3,9,1,At Risk
17223,310,3,803.53,2,2,2,6,2,Lost
17224,501,1,100.86000000000001,1,1,1,3,2,Lost
17225,582,1,131.15,1,1,1,3,2,Lost
17226,309,3,900.12,2,2,3,7,1,At Risk
17227,19,12,2022.03,4,4,3,11,1,At Risk
17228,16,13,3177.24,4,4,4,12,3,Champions
17229,96,2,318.76,2,2,1,5,0,New / Promising
17230,264,23,9695.91,2,4,4,10,3,Champions
17231,12,35,7091.07,4,4,4,12,3,Champions
17232,3,2,421.52,4,2,2,8,0,New / Promising
17233,35,3,560.86,3,2,2,7,0,New / Promising
17234,183,1,149.89,2,1,1,4,0,New / Promising
17235,25,8,1904.88,4,4,3,11,1,At Risk
17236,13,12,1929.26,4,4,3,11,1,At Risk
17237,11,4,1002.08,4,3,3,10,1,At Risk
17238,3,32,7782.6,4,4,4,12,3,Champions
17239,313,6,1174.15,2,3,3,8,1,At Risk
17240,596,1,130.60000000000002,1,1,1,3,2,Lost
17241,385,12,2744.14,1,4,4,9,1,At Risk
17242,108,5,2889.2799999999997,2,3,4,9,1,At Risk
17243,1,80,20690.31,4,4,4,12,3,Champions
17244,53,5,1826.04,3,3,3,9,1,At Risk
17245,205,2,371.63,2,2,2,6,0,New / Promising
17246,547,2,38.92,1,2,1,4,2,Lost
17247,15,1,282.19,4,1,1,6,0,New / Promising
17248,120,2,546.16,2,2,2,6,0,New / Promising
17249,429,1,68.03,1,1,1,3,2,Lost
17250,4,2,384.52,4,2,2,8,0,New / Promising
17251,363,4,803.73,2,3,2,7,2,Lost
17252,117,2,353.86,2,2,2,6,0,New / Promising
17253,18,1,178.26,4,1,1,6,0,New / Promising
17254,5,3,470.73,4,2,2,8,0,New / Promising
17255,41,4,799.13,3,3,2,8,1,At Risk
17256,107,5,498.93,2,3,2,7,1,At Risk
17257,436,2,192.73,1,2,1,4,2,Lost
17258,397,2,417.3,1,2,2,5,2,Lost
17259,148,6,1889.34,2,3,3,8,1,At Risk
17260,411,1,120.95,1,1,1,3,2,Lost
17261,510,1,230.44,1,1,1,3,2,Lost
17262,52,11,2757.62,3,4,4,11,1,At Risk
17263,208,1,63.440000000000005,2,1,1,4,0,New / Promising
17264,424,1,279.59,1,1,1,3,2,Lost
17265,139,2,562.9,2,2,2,6,0,New / Promising
17266,2,5,517.73,4,3,2,9,1,At Risk
17267,127,2,317.62,2,2,1,5,0,New / Promising
17268,108,11,1733.8899999999999,2,4,3,9,1,At Risk
17269,386,1,537.46,1,1,2,4,2,Lost
17270,469,2,604.4,1,2,2,5,2,Lost
17271,736,1,210.39,1,1,1,3,2,Lost
17272,42,5,2144.53,3,3,3,9,1,At Risk
17273,424,1,141.12,1,1,1,3,2,Lost
17274,35,2,577.38,3,2,2,7,0,New / Promising
17275,383,1,114.52,1,1,1,3,2,Lost
17276,400,2,450.09000000000003,1,2,2,5,2,Lost
17277,228,2,1065.3500000000001,2,2,3,7,0,New / Promising
17278,241,2,271.24,2,2,1,5,0,New / Promising
17279,58,1,187.82999999999998,3,1,1,5,0,New / Promising
17280,438,1,118.86,1,1,1,3,2,Lost
17281,374,6,797.85,2,3,2,7,1,At Risk
17282,130,5,2339.66,2,3,4,9,1,At Risk
17283,379,1,188.46,2,1,1,4,2,Lost
17284,60,8,2552.8,3,4,4,11,1,At Risk
17285,628,2,420.84,1,2,2,5,2,Lost
17286,22,3,395.48,4,2,2,8,0,New / Promising
17287,26,23,4095.71,3,4,4,11,3,Champions
17288,9,11,2499.98,4,4,4,12,1,At Risk
17289,32,11,2069.89,3,4,3,10,1,At Risk
17290,4,8,1440.96,4,4,3,11,1,At Risk
17291,308,1,550.8000000000001,2,1,2,5,2,Lost
17292,472,2,271.75,1,2,1,4,2,Lost
17293,8,17,3774.23,4,4,4,12,3,Champions
17294,669,2,467.79,1,2,2,5,2,Lost
17295,29,3,556.95,3,2,2,7,0,New / Promising
17296,730,1,338.13,1,1,2,4,2,Lost
17297,17,1,131.78,4,1,1,6,0,New / Promising
17298,101,6,936.62,2,3,3,8,1,At Risk
17299,12,6,1016.08,4,3,3,10,1,At Risk
17300,391,2,393.64,1,2,2,5,2,Lost
17301,21,2,330.43,4,2,2,8,0,New / Promising
17302,15,6,1119.93,4,3,3,10,1,At Risk
17303,361,1,250.04,2,1,1,4,2,Lost
17304,534,1,111.5,1,1,1,3,2,Lost
17305,649,1,2135.46,1,1,3,5,2,Lost
17306,11,23,9751.77,4,4,4,12,3,Champions
17307,365,15,3225.67,2,4,4,10,1,At Risk
17308,393,2,4511.76,1,2,4,7,1,At Risk
17309,95,3,330.59,3,2,2,7,0,New / Promising
17310,387,2,1025.1,1,2,3,6,2,Lost
17311,78,7,3490.66,3,3,4,10,1,At Risk
17312,139,3,644.3,2,2,2,6,0,New / Promising
17313,18,2,2288.13,4,2,4,10,1,At Risk
17314,25,22,4514.7,4,4,4,12,3,Champions
17315,1,47,9518.47,4,4,4,12,3,Champions
17316,420,1,124.45,1,1,1,3,2,Lost
17317,46,5,2524.02,3,3,4,10,1,At Risk
17318,725,1,164.28,1,1,1,3,2,Lost
17319,669,1,29.099999999999998,1,1,1,3,2,Lost
17320,100,6,2895.77,2,3,4,9,1,At Risk
17321,8,6,1741.18,4,3,3,10,1,At Risk
17322,376,7,900.64,2,3,3,8,1,At Risk
17323,15,14,1550.11,4,4,3,11,1,At Risk
17324,18,13,2148.87,4,4,3,11,1,At Risk
17325,280,3,609.5699999999999,2,2,2,6,0,New / Promising
17326,408,2,321.95,1,2,1,4,2,Lost
17327,410,2,152.35,1,2,1,4,2,Lost
17328,673,1,104.7,1,1,1,3,2,Lost
17329,14,5,1004.4300000000001,4,3,3,10,1,At Risk
17330,23,4,423.8,4,3,2,9,0,New / Promising
17331,124,1,175.2,2,1,1,4,0,New / Promising
